Ticker,Sharpe Ratio
BHRB,1.9457892977356808
AVGO,1.4503870622696473
DPZ,1.398094685683469
NCPL,1.3979452276024684
FUN,1.3143930653851608
RCAT,1.199432302539887
NVDA,1.185965314318145
CTAS,1.1822078174461468
TDG,1.1759859381306514
NOC,1.1716758307056714
BIP,1.1436004259122805
NI,1.131083670722276
HD,1.1302087105382048
EXR,1.106661086845673
QUBT,1.0930576024684941
TPL,1.0865785551962883
FSFG,1.0856611951194868
MO,1.0844229317699527
MKTX,1.0827042749048525
PATK,1.0820266234421756
STZ,1.079757687590027
UNH,1.0783736183756738
LMT,1.0711522488937453
NOVT,1.059522909136595
TREE,1.054100627761109
SHW,1.0453997987252241
PPBI,1.044245476126515
TTC,1.0429605498101058
AWK,1.0415608608739253
NXST,1.0295850264114812
CGNX,1.029215189591594
AOS,1.028009031198293
SUI,1.0267705521515622
CHDN,1.0177220927299502
AFG,1.0175503522722058
EVI,1.016252890373243
HGBL,1.0152574313031304
FI,1.0149377754867337
FIZZ,1.0045319857916961
TCX,1.0030976509383827
WCN,1.0014067423032418
SOBR,0.9944485815741998
USIO,0.9875834537018507
BLFS,0.985345116097635
REGN,0.9849185916397079
JKHY,0.9773331381070347
ODFL,0.9762967812463678
JAZZ,0.9752880427576579
UHAL,0.9730156998172422
NXPL,0.9698408343103125
NVO,0.9481795614476087
CMS,0.9428374845553861
WAL,0.9423268409975212
NATH,0.9421708055096748
ALGN,0.9410300226981908
TYL,0.939415780904253
CODA,0.9388700017277866
SLP,0.9374415198686231
CDNS,0.9316797473808446
COO,0.9309384579486172
ROL,0.928831261770481
MBWM,0.9250458253965806
NBIX,0.9214005164532229
TFX,0.918964618020494
FNF,0.9152326399788326
LRCX,0.9131689220183453
ROST,0.9128698181033983
LFMD,0.9096050345503522
HBNC,0.908457304856024
HIFS,0.9055789524630147
NFLX,0.9055143051273309
ACGL,0.9039845319380315
NEE,0.903075629590121
LNT,0.901558999848797
MNST,0.9002648176991139
BA,0.8999670090846155
MA,0.8993162207999514
XPO,0.8958967232454996
PLUS,0.8902677934325991
HTD,0.8891198640957539
NHTC,0.8886304740564714
OZK,0.8856838951721884
SPGI,0.8855074169494582
AAPL,0.8841611069416914
ULTA,0.883239143841868
POOL,0.8828419008266306
URI,0.882600892108216
WEC,0.8825756685143902
MTD,0.8817464717208041
CMCSA,0.8801312193983329
PKG,0.8798588210989347
IPGP,0.8789881848602206
LAD,0.8778652984618784
ALK,0.8772111573246065
EXAS,0.8761202890449916
WST,0.8761062845748975
DDT,0.8748646772350036
V,0.8736556942736773
IAC,0.873649824867934
AMZN,0.8734090033124358
CI,0.8728136573170321
FICO,0.8700269920151794
PCM,0.8697934575279246
RLGT,0.8686655034572829
EGBN,0.8681464292365616
CBRL,0.8658470566633495
BR,0.8638995126954319
ABCB,0.8638961961344226
ROP,0.8634720869252576
SBAC,0.8617664868759013
BSET,0.8610969427752618
MMC,0.8602694828056026
VRME,0.8592604116412554
LNG,0.8587759606579147
IT,0.8583408815414525
MAIN,0.8575939438945848
DTE,0.854587128409796
SIMO,0.851607703415148
GL,0.8491609874110894
BKNG,0.8491356576333471
MCHP,0.8460643210972089
PDT,0.845693514969604
CNC,0.8454635315032107
TTWO,0.8452615819977631
CSGP,0.8449269602868337
WINA,0.8448478238040832
SBUX,0.8429099485399009
LFUS,0.8417962847100657
DLTR,0.8412765903257219
RYAAY,0.8408632543877741
MGPI,0.8396508250331522
INTU,0.8396111962645572
IDA,0.839255686968134
AAL,0.8381073376746467
ATO,0.8369528167606273
ERIE,0.8364901185212354
HEI,0.8353105840309787
PALT,0.8341785279148459
MCO,0.8338640530803536
BCDA,0.831436561775845
CB,0.8311070903909877
ORLY,0.82993475446343
ATRO,0.8290376933449553
VIVK,0.8278437766798687
SIRI,0.8272185600553108
TGS,0.827081184963552
AGM,0.8265886457721803
EVRG,0.826354990947157
LIXT,0.8258949193997264
TREX,0.824648402277149
DORM,0.8238057746493259
TNL,0.8237432652338492
RNP,0.8233785343564677
SBGI,0.8228381487626508
ASML,0.8226993662498132
WRB,0.8224852456097689
EL,0.8223505129595537
VRSN,0.8210145002494162
MTN,0.8202728798241613
SCWO,0.8189566501563661
INCY,0.8178041888797623
TSN,0.8175864619313576
MKSI,0.8175350187325766
HUM,0.8172772589302335
FRME,0.8172515441245015
SCI,0.8168703428091091
CSV,0.8126454860744291
CUBE,0.8119037165728714
SPCB,0.8113678994332093
SMBC,0.8098358871154814
CYTH,0.8095321504467243
MNDO,0.807006825351667
CACC,0.8063870315333341
AZO,0.8042466929151008
IDXX,0.8036413616099667
ELS,0.8018178440499591
XEL,0.8011342821284375
AJG,0.8002146919743985
PNW,0.7999768146139695
WFCF,0.7994676213102944
FIS,0.7993847338507236
ALNT,0.7983961274773611
ICUI,0.7960448314824815
OLED,0.7953525129199204
SRE,0.7948957871904914
AX,0.7942341777035081
BBSI,0.7929152778431885
NEN,0.7925217207691715
FR,0.7925205802258104
MDXG,0.7912526811503684
NVR,0.7908384364239989
LGND,0.7898503927362213
MIDD,0.7880297169109065
TJX,0.7867131919206529
MCD,0.7862468299250845
HON,0.7846839835967748
INGR,0.7843022161287924
RIME,0.7826430724998173
BYRN,0.7823632374281296
CHE,0.7817817688484004
HNNA,0.7816603745362646
PGR,0.7814803046742353
TDY,0.7808887411113308
IEX,0.7785908723015428
EVO,0.778437463478401
MANH,0.7782688063005017
LEA,0.7773022489613022
CINF,0.7765067241148621
LCII,0.7754682391569698
NDAQ,0.7753331367160601
HRL,0.7744268455628168
CPK,0.7737723449498884
AZPN,0.7733600737987728
SWKS,0.7731102947780346
LKFN,0.7730974680880495
LUV,0.7730806881230236
SILC,0.7725520121854063
ALG,0.7714889252551448
EXPO,0.771338998628052
TSM,0.7705735957852896
BIIB,0.7703697660319901
MMS,0.7699929444922184
SLNH,0.7698965576241956
AVNT,0.7694064061042766
GOF,0.7689007712143243
WSBF,0.768360512609871
SNA,0.7678901097722003
ASGN,0.7675105485116603
JPC,0.7674442771018051
SFBC,0.7658599415797837
NVMI,0.7658482729898962
FLC,0.7657483230841229
ITIC,0.7656548932731438
KINS,0.7651805832695646
MOFG,0.7651700467025498
ES,0.7651327415138883
NTES,0.7643941929130137
NC,0.7607314030596726
INTZ,0.7603621063927634
JBT,0.7601264514519824
MMM,0.7599074207786384
IDT,0.7595137360820826
LII,0.7594616102095916
CIGI,0.758886710660049
PZZA,0.7586399381280212
BFC,0.7583372239253803
KWR,0.7575211887858918
LMAT,0.756710303753726
AON,0.7564262141657971
ACN,0.756297703181544
CCOI,0.7540082935034553
MAR,0.7538412940933885
DLX,0.752381768963991
ALL,0.7522649177071843
SFST,0.7521166800609236
CPRT,0.7516791918577178
DHIL,0.7516466739766752
SR,0.7504088525404684
EP,0.7500475227356549
FFC,0.750019418206074
AMT,0.7497126359070425
BDX,0.7493297242787866
MHK,0.7479739270060275
AXDX,0.7476735430685677
KDP,0.7473367613299899
BGS,0.7464289371084908
ADP,0.7458391610401227
WLK,0.7456877492595648
IFF,0.7454140022130678
WPC,0.7445203968480921
TU,0.7435221675211621
MITK,0.7424738666036141
ABR,0.7415648260979242
GGAL,0.7415610302907167
PEBK,0.7415124605621325
EQIX,0.7412270011223041
WNC,0.741074752351408
UGI,0.7406292716697747
NKE,0.7405310593643147
COST,0.7398586826614346
TXN,0.7397147977799475
DLPN,0.7395186535596586
WLDN,0.7394029935373957
GGG,0.7378992512256626
TSCO,0.7370874037288193
SIGI,0.7368363388821135
ISDR,0.7361815525157925
FMAO,0.7354155809309125
OPBK,0.7347827998657338
ACAD,0.7346147077242725
CHD,0.7333545427742442
ENTG,0.7330514091322673
TY,0.7318175284547385
PPG,0.7309687632671539
APH,0.7298332470836078
CRUS,0.7291609259903802
GMGI,0.7288596716608607
UNB,0.7288147671346228
ENSG,0.7285056125910759
DY,0.7275557306133538
TEL,0.7272454704130087
HCSG,0.727161609219746
RLI,0.7262286680945647
AME,0.7261662278046768
PII,0.7258817298930708
TXRH,0.7254608259357757
JACK,0.7252997295461386
OLP,0.7252928791724078
MLSS,0.7250306096693317
INTT,0.7246215385402431
SGC,0.7241549164155403
SNPS,0.723958936700641
VRTS,0.7227412189853003
AAON,0.7226898859322751
VFC,0.7225978976412676
AEE,0.7225618255733158
KAI,0.7221613349551591
POR,0.7211785068498546
VLO,0.718636990707846
TMO,0.7181776087575169
ESS,0.7174486951014942
UNTY,0.7172619034559705
ATSG,0.7170356369324287
AEP,0.7164987746989917
AMAT,0.7152725176888811
IOSP,0.7151022671019237
CCEP,0.7148818057105035
RCMT,0.7147314571737354
GTN,0.7147016790572006
EFX,0.7142579883771991
JOUT,0.7141363010779072
WSFS,0.7138007138537059
ROK,0.7134046656452354
UTL,0.7126561266364816
GAIN,0.7122151773749951
EA,0.7122018131142066
JNJ,0.7120895107334706
PTSI,0.7114710116215867
RHP,0.7112010746993115
UNP,0.7110133092644083
WTRG,0.7108547622716281
TSBK,0.7107073928460179
UAL,0.7098764372224987
IMOS,0.7097371821550488
PPC,0.7093483124464751
WM,0.7087093608731957
HXL,0.7084037425054635
MKC,0.7077122313214682
SWX,0.7072779969198479
PKOH,0.7067478681567497
MLAB,0.7056634243945096
ADBE,0.7056544094330217
SPNS,0.7044988772015784
AVA,0.7042580243672456
NEOG,0.7039979588321605
PAC,0.70383303249108
MPWR,0.7034223710562175
RBC,0.7034155673517284
CRM,0.7033226319078059
EFSC,0.7031379020305499
NRO,0.7026845926106633
RQI,0.7002071474628271
GCBC,0.7001723472965454
MULN,0.7001301742181658
DIS,0.6997961530199701
GPK,0.6972620387736628
WMT,0.6964653982050067
DHR,0.6956739943535231
WTBA,0.6949545384880951
PAYS,0.6949113954714743
CRI,0.6947895957693614
TOMZ,0.6947387108572501
HQL,0.6941331870605182
FLXS,0.6939676556232723
RELX,0.6936422981859389
EVBN,0.6935751610536367
FBIZ,0.6917256854271423
MTCH,0.6912721886833229
PFO,0.691198804882395
WSO,0.6911177645029116
BEP,0.6910893947672528
ITW,0.6903349126482414
HSY,0.690312060577951
MCRI,0.6903056141546388
NSP,0.6900963052891792
UTF,0.690074151553473
SXI,0.689813496684872
ARQ,0.6898094116640675
DAL,0.6894362400233542
JCE,0.6894343974503849
CSWC,0.6892850587371636
RDCM,0.6889424129633486
INBK,0.688743849557404
AMSF,0.6871805182878709
HOMB,0.6859775786912012
TCBI,0.6845066056918696
BLKB,0.6839338711802151
CVI,0.6834113318875294
ZYXI,0.6829677245928095
AER,0.6827905624785021
LOW,0.681982852220808
DFS,0.6813835444741482
DSGX,0.6805473653779207
AMTX,0.6800542729718796
ESCA,0.6791156542502527
PBH,0.6786648014368147
CELH,0.6786382894316372
WDFC,0.6784227051190163
PCN,0.6783463492766266
GD,0.6779757004587501
DLHC,0.6772677166907078
LYV,0.6761554611927278
AMP,0.6740848628322663
ED,0.6739438989735584
HMN,0.6735319289719864
AEIS,0.6725587056257686
D,0.6723296624858737
KLAC,0.6718581505194366
COKE,0.6717930581832053
LOAN,0.6714660496645436
MGA,0.6713501189335549
SYK,0.6710187937312196
AYI,0.6707992808130273
EW,0.6706592799261021
NWE,0.6705114080300135
CORT,0.6701548023009134
TXNM,0.6691720767453894
HQI,0.6684203776144343
ICLR,0.6682302305641382
ASTH,0.6672809222477921
CMT,0.6666404518571382
BMRA,0.6663295009428319
CWST,0.6663041452248133
RGEN,0.6649720433990409
RCL,0.6648358261518785
BTO,0.6646334278035424
TRS,0.6642755928284645
PNFP,0.663378316868187
MKL,0.662763987907569
QCRH,0.6623129858184796
ELV,0.661967770805181
DENN,0.6619620488701177
PROV,0.6618098576371458
ALE,0.6617226440921746
MGEE,0.6609532346650088
CCI,0.6595221220107277
ASR,0.6594434035670911
UTG,0.6591236065334712
SGU,0.6589403569615372
ILMN,0.6586664178764937
REX,0.6581566993949508
CSPI,0.6573847119541734
ASG,0.6566855764207232
HPF,0.6566266240290807
AWR,0.656036346597396
CM,0.6550217245902712
PRA,0.654893304206186
DXCM,0.6542985979864536
