Ticker,Sharpe Ratio
BHRB,1.9344755960149318
NCPL,1.5845544189484075
CTAS,1.5191309962846586
AVGO,1.4581440137142174
NVDA,1.4093138716351497
RVYL,1.3369952333255601
FI,1.321583212106154
TPL,1.260151234422212
TREE,1.2556880731203806
DPZ,1.2334734536767686
LMT,1.224257027133213
PATK,1.2174007421459647
HD,1.2119043806517669
UNH,1.2052921080091759
NOC,1.2049737742930293
BR,1.1915755501629444
JKHY,1.1893587631264688
V,1.1801170884985184
KDP,1.1755972046799215
ADBE,1.1726562539254826
HII,1.1648468975658786
PGR,1.1523440495349944
LII,1.1499335703470546
MPWR,1.1473751174376359
STZ,1.1458047525999189
NSP,1.141796471089461
BA,1.1286665883391218
CHDN,1.128162647241675
NEE,1.1183778711594672
EVI,1.1163973700501395
IBCP,1.1141808717941257
TAL,1.1059027330134863
MTN,1.1055703185981807
DXCM,1.0968592363724168
LIXT,1.096553142928414
GMAB,1.0943128541622353
MA,1.0913275182489837
TDG,1.0888145906623492
TCX,1.07629942137122
POOL,1.0748258747025927
WST,1.0745720078882632
BAH,1.07246140763602
RGEN,1.0635978252545653
ICLR,1.0619870594798313
ROL,1.0616680754730252
CBOE,1.060930510049958
NFLX,1.0595988110725376
CME,1.0556662954593363
FSFG,1.0537370130972117
SCI,1.053538293853534
MKTX,1.0531740823314855
ADUS,1.0470197763689983
WSBF,1.0458663367262118
UVE,1.0449054706510335
FIS,1.0423292581291503
TMO,1.0398893683942425
TFX,1.0393459999088739
EXR,1.0363498695195958
WM,1.0292105216217329
KAR,1.0282953746963603
WAL,1.0247260536573615
AFG,1.021675844226848
SFBC,1.0212643932181997
SHW,1.019057586197572
QUBT,1.0164038424564883
LOPE,1.016042721443559
UHAL,1.0130357442342457
JBSS,1.0120665708151955
ALL,1.0107069403006275
TSBK,1.0103950986176007
TTC,1.0060913923992845
NDAQ,1.0039020282193831
BSX,1.0032515346245732
CPAY,1.0004796720307436
PFBC,0.9994121902169628
LGND,0.9935223744549918
FRME,0.9932950267477567
VIVK,0.9864803738459207
SPGI,0.9864304602254386
CBRL,0.9859810173106482
ENSG,0.9854291684462234
CHE,0.9827713910340931
AMZN,0.9813373816613713
MED,0.9794485606352508
ALGN,0.9753026229223769
FNF,0.9733646504571257
LUV,0.9733472367373586
HCA,0.9719649863484504
AMN,0.9696873287713186
ABR,0.9696285323123564
NOVT,0.9694428945967717
AOS,0.9679100925608445
RCAT,0.965405639033373
RHP,0.9647544048938329
TREX,0.9644369895198769
SSNC,0.9633879014856083
NHTC,0.961092290085842
IEX,0.9594977589128061
LHX,0.9592533370680418
ELS,0.9574746378900325
NXST,0.9567831715600307
IDXX,0.9567023692796733
WCN,0.9539301866272735
PAYS,0.9527690889050077
PEBK,0.9518782698527302
SOBR,0.9491533195474279
STE,0.9490963711737498
BDX,0.9486051524935025
USPH,0.9455393325281274
AON,0.9446081038602647
ADP,0.9435376787549781
WDFC,0.9428835986338178
BLFS,0.9425307765659366
LYV,0.9395597869767248
OSBC,0.937711072879476
FICO,0.9364134374010291
PRI,0.935126726309463
SYK,0.9350252089848662
APH,0.9348019297552829
MGPI,0.9341571051943092
FAF,0.9327307316046938
CHTR,0.930762200176896
MMC,0.9301128894940397
EVO,0.9298555732614683
SIGI,0.928714208753654
MSFT,0.9244297248654744
ROST,0.9231576557161074
CPRT,0.9231411924525817
CI,0.9214814206614852
DAL,0.9212950570496286
SBAC,0.9187950702900151
MKC,0.9168460813215095
CINF,0.916349015212327
MCO,0.9149177829277673
TJX,0.9137863413275293
AWK,0.913590242634729
SLP,0.9130365997832594
TYL,0.9118138772290384
ILMN,0.911133321442356
ODFL,0.9108438047286549
DXC,0.909430957083451
KWR,0.9083696357253437
RSG,0.9081281101552038
BIP,0.9074057734885496
INTU,0.9048995155416151
PTSI,0.9048845784965657
TCI,0.9044380455478173
TTWO,0.9031909057004139
TXRH,0.9009543515583665
CNC,0.9003869114823497
NXPL,0.8987122403378897
CSGP,0.8971839069416733
NI,0.8954668994082076
CELH,0.8942125096363192
COST,0.8915577329506059
ATO,0.8904267933522405
TT,0.8902836299140197
GPN,0.886763150193589
LRCX,0.8835482291804373
LOW,0.8801998843315142
ICUI,0.8798975586260228
VRSN,0.879876443717802
OPXS,0.8795541078392427
SUI,0.8781427538668566
AXGN,0.8769752900932525
AJG,0.8748104364830823
EEFT,0.8733073096951816
EXPO,0.8703951462099434
GBCI,0.8702687987883865
SOWG,0.8693782114302351
NEO,0.8663862412282609
FIZZ,0.8646317694605941
PLUS,0.8645436581687187
MAR,0.8644703623760972
MSCI,0.8644092787766113
GL,0.8632235674820836
RVTY,0.8629824526341286
NSSC,0.8620995666824003
AMED,0.8594042980578234
EVBN,0.8575244980527816
SAIA,0.8575033186912665
GTN,0.857272997567325
BFC,0.8569491143769253
FMAO,0.856406517371316
SHEN,0.8558038604952295
UGI,0.855577535401164
TDY,0.855081951200423
WRB,0.8545031405512381
CSWC,0.8544116656998507
HCI,0.8504452252701451
CHD,0.8501578984448279
FIX,0.8499680969989106
NBIX,0.8496681678116257
PLBC,0.8485241013527396
AWR,0.8466634183846986
DIS,0.8465971363517288
SBFG,0.8458412061600178
MASI,0.8455044489092735
INTZ,0.8445733636462687
JBT,0.8440230712226081
SFST,0.8435184319468542
CODA,0.841384770293653
ROP,0.841379525478114
LFMD,0.8411771619215969
ASML,0.8411449386286691
AVY,0.8410628653675735
MTA,0.8395027293258913
ITIC,0.8389605623028779
ORI,0.8384523523047593
EOS,0.8381264176826835
CMCSA,0.8381217365456025
TSLA,0.8362333347808517
THG,0.8349545496882285
NATH,0.8347893967570271
FR,0.8318965785093614
FFIN,0.8313726957038703
HEI,0.831248760230356
EQIX,0.8308151546879841
ORLY,0.830704470086897
HIFS,0.8229643990222442
CRL,0.8217230558830965
SRPT,0.8216658164791493
HON,0.8208026609115373
ADC,0.8196423445638845
PKG,0.8192356711271342
JPM,0.8190137611200109
CUBE,0.8189922391437484
AX,0.8174933374438017
SRE,0.8174465462313207
ABCB,0.8172700540941564
XPO,0.8167758316847693
MAIN,0.8166750808584372
FIBK,0.8156498290766546
HRL,0.8154053333632483
FONR,0.8141001192583666
BAC,0.8134322670324503
QCRH,0.8133338088691878
CMS,0.8128376495078768
ADX,0.8127884800176889
CYTH,0.812268935496133
STAG,0.8122498674383339
TRNO,0.8115502555795718
EVT,0.8111002849434144
BXMT,0.8103343224038828
AAL,0.8096906883960288
FUN,0.806951694070057
LLY,0.8064542989488129
MBWM,0.806226161117014
STC,0.8057714693475075
AXON,0.8047186564687009
SNPS,0.8046853316179869
DTE,0.8033694643909427
AORT,0.8031618061338927
CIVB,0.8012996878799372
COO,0.8006401618534622
IT,0.8003577312165818
ZYXI,0.7998201994852651
ITW,0.7994136144490562
FCCO,0.7993812676458371
EP,0.7979539827254017
RDN,0.7977518504962735
HMN,0.7970136928489128
IAC,0.7960015807199498
MO,0.795446058744755
FDBC,0.793550963368592
RMD,0.7934503660921737
KAI,0.7931467443219192
ELV,0.7906676962819759
TY,0.790035939273568
SLNH,0.7895518075641095
TOMZ,0.7874566160521231
HELE,0.7873995561978292
LOAN,0.7872808246568076
TECH,0.7870531381856235
BANR,0.7870333285434624
REGN,0.7867150472623533
RF,0.7864542866810477
EHC,0.786222525710304
LAMR,0.7859019559910977
TKO,0.7856902754811818
ASGN,0.7856774923094313
JNJ,0.7850858888709241
PAYX,0.7834531727883983
CLX,0.7831256222338572
KINS,0.783116972111572
ETV,0.7831137834616038
GD,0.7827004721963775
AAPL,0.7821545162788842
GMGI,0.7818622654311637
ALNT,0.7811325568528498
ECL,0.7802815525829621
MTD,0.7790951732797659
MMM,0.778960845392161
MLAB,0.7780478283396174
CSPI,0.7780156286408652
FSS,0.7774379093923443
PPBI,0.7766636763513687
ARI,0.7749008303565961
NEWT,0.7748208597096281
VRSK,0.7740408342203137
CASH,0.773464390073053
OPBK,0.7731232896028517
CDNS,0.7706954090516142
DORM,0.7704366983806177
HTHT,0.769970970009581
GRFS,0.7696706059564832
ACAD,0.7695915456614202
NKE,0.7677602829088864
