['ADN', 90.0, 1.7599999904632568]
['ADNT', 7.0, 21.209999084472656]
['ADP', 0.0, 287.95001220703125]
['ADPT', 33.0, 4.710000038146973]
['ADSE', 11.0, 14.130000114440918]
['ADSK', 0.0, 289.6600036621094]
['ADT', 21.0, 7.349999904632568]
['ADTN', 24.0, 6.449999809265137]
['ADTX', 271.0, 0.5860000252723694]
['ADUS', 1.0, 129.77999877929688]
['ADV', 51.0, 3.109999895095825]
['ADVM', 20.0, 7.760000228881836]
['ADX', 7.0, 21.889999389648438]
['ADXN', 15.0, 10.40999984741211]
['AE', 5.0, 26.959999084472656]
['AEAE', 14.0, 11.220000267028809]
['AEAEU', 14.0, 11.300000190734863]
['AEE', 1.0, 86.01000213623047]
['AEF', 29.0, 5.480000019073486]
['AEFC', 7.0, 21.875999450683594]
['AEG', 24.0, 6.369999885559082]
['AEHL', 468.0, 0.3400000035762787]
['AEHR', 9.0, 15.949999809265137]
['AEI', 93.0, 1.7000000476837158]
['AEIS', 1.0, 111.01000213623047]
['AEM', 1.0, 88.8499984741211]
['AEMD', 408.0, 0.38999998569488525]
['AENT', 42.0, 3.7200000286102295]
['AEO', 7.0, 20.049999237060547]
['AEON', 162.0, 0.9800000190734863]
['AEP', 1.0, 97.38999938964844]
['AER', 1.0, 95.72000122070312]
['AERT', 94.0, 1.690000057220459]
['AES', 9.0, 16.520000457763672]
['AESI', 7.0, 20.3700008392334]
['AEVA', 37.0, 4.210000038146973]
['AEYE', 7.0, 22.729999542236328]
['AFB', 14.0, 11.149999618530273]
['AFBI', 7.0, 21.389999389648438]
['AFCG', 16.0, 9.84000015258789]
['AFG', 1.0, 128.67999267578125]
['AFGB', 6.0, 24.665000915527344]
['AFGC', 7.0, 22.43600082397461]
['AFGD', 6.0, 24.549999237060547]
['AFGE', 7.0, 20.110000610351562]
['AFJK', 15.0, 10.550000190734863]
['AFL', 1.0, 110.0]
['AFMD', 47.0, 3.3499999046325684]
['AFRI', 15.0, 10.489999771118164]
['AFRM', 3.0, 42.869998931884766]
['AFYA', 9.0, 16.780000686645508]
['AG', 20.0, 7.940000057220459]
['AGAE', 134.0, 1.1799999475479126]
['AGCO', 1.0, 100.2300033569336]
['AGD', 15.0, 10.3100004196167]
['AGEN', 35.0, 4.460000038146973]
['AGFY', 49.0, 3.190000057220459]
['AGI', 7.0, 21.049999237060547]
['AGIO', 3.0, 46.83000183105469]
['AGL', 63.0, 2.5199999809265137]
['AGM', 0.0, 185.58999633789062]
['AGMH', 91.0, 1.7300000190734863]
['AGNC', 16.0, 9.539999961853027]
['AGNCL', 6.0, 25.31999969482422]
['AGNCM', 6.0, 24.950000762939453]
['AGNCN', 6.0, 25.65999984741211]
['AGNCO', 6.0, 25.149999618530273]
['AGNCP', 6.0, 24.65999984741211]
['AGO', 1.0, 84.98999786376953]
['AGR', 4.0, 35.689998626708984]
['AGRI', 2743.0, 0.057999998331069946]
['AGRO', 13.0, 11.569999694824219]
['AGS', 13.0, 11.609999656677246]
['AGX', 1.0, 133.07000732421875]
['AGYS', 1.0, 102.51000213623047]
['AHCO', 14.0, 10.850000381469727]
['AHG', 165.0, 0.9599999785423279]
['AHH', 14.0, 10.920000076293945]
['AHR', 6.0, 26.360000610351562]
['AHT', 26.0, 6.039999961853027]
['AI', 6.0, 26.350000381469727]
['AIEV', 442.0, 0.36000001430511475]
['AIFF', 45.0, 3.4700000286102295]
['AIFU', 116.0, 1.3700000047683716]
['AIG', 2.0, 76.66000366210938]
['AIHS', 187.0, 0.8500000238418579]
['AILE', 102.0, 1.559999942779541]
['AIM', 589.0, 0.27000001072883606]
['AIMD', 315.0, 0.5049999952316284]
['AIN', 2.0, 71.66999816894531]
