['ALZN', 113.0, 1.6449999809265137]
['AM', 13.0, 14.380000114440918]
['AMAL', 5.0, 32.84000015258789]
['AMAT', 1.0, 183.3800048828125]
['AMBA', 3.0, 57.869998931884766]
['AMBC', 16.0, 11.210000038146973]
['AMBI', 30.0, 6.230000019073486]
['AMBO', 119.0, 1.559999942779541]
['AMBP', 51.0, 3.640000104904175]
['AMC', 41.0, 4.510000228881836]
['AMCR', 18.0, 10.260000228881836]
['AMCX', 22.0, 8.210000038146973]
['AMD', 1.0, 141.86000061035156]
['AME', 1.0, 178.42999267578125]
['AMED', 1.0, 95.48999786376953]
['AMG', 0.0, 193.80999755859375]
['AMGN', 0.0, 319.2200012207031]
['AMH', 5.0, 35.02000045776367]
['AMKR', 7.0, 26.0]
['AMLI', 248.0, 0.753000020980835]
['AMN', 5.0, 36.900001525878906]
['AMP', 0.0, 507.17999267578125]
['AMPG', 190.0, 0.9850000143051147]
['AMPGW', 5849.0, 0.03200000151991844]
['AMPH', 3.0, 50.72999954223633]
['AMPL', 20.0, 9.300000190734863]
['AMPS', 56.0, 3.3399999141693115]
['AMPY', 28.0, 6.539999961853027]
['AMR', 0.0, 202.60000610351562]
['AMRC', 5.0, 32.33000183105469]
['AMRK', 5.0, 37.279998779296875]
['AMRN', 317.0, 0.5899999737739563]
['AMRX', 22.0, 8.489999771118164]
['AMS', 60.0, 3.0799999237060547]
['AMSC', 6.0, 28.540000915527344]
['AMSF', 3.0, 53.779998779296875]
['AMST', 65.0, 2.8489999771118164]
['AMT', 0.0, 211.25999450683594]
['AMTB', 8.0, 20.940000534057617]
['AMTD', 146.0, 1.2799999713897705]
['AMTX', 70.0, 2.6500000953674316]
['AMWD', 2.0, 91.26000213623047]
['AMWL', 20.0, 9.0]
['AMX', 11.0, 15.609999656677246]
['AMZN', 0.0, 197.92999267578125]
['AN', 1.0, 156.25]
['ANAB', 8.0, 21.68000030517578]
['ANDE', 4.0, 45.20000076293945]
['ANEB', 101.0, 1.840000033378601]
['ANET', 0.0, 394.1700134277344]
['ANF', 1.0, 131.25999450683594]
['ANGH', 247.0, 0.7559999823570251]
['ANGI', 79.0, 2.3499999046325684]
['ANGO', 28.0, 6.679999828338623]
['ANIK', 11.0, 16.530000686645508]
['ANIP', 3.0, 58.189998626708984]
['ANIX', 51.0, 3.6600000858306885]
['ANNX', 25.0, 7.28000020980835]
['ANSS', 0.0, 323.75]
['ANTE', 346.0, 0.5400000214576721]
['ANVS', 20.0, 9.09000015258789]
['ANY', 183.0, 1.0199999809265137]
['AOD', 21.0, 8.6899995803833]
['AOMR', 20.0, 8.960000038146973]
['AON', 0.0, 364.4200134277344]
['AORT', 6.0, 26.75]
['AOS', 2.0, 75.4000015258789]
['AOSL', 5.0, 34.0]
['AOUT', 21.0, 8.755000114440918]
['AP', 106.0, 1.7599999904632568]
['APA', 8.0, 23.09000015258789]
['APAM', 4.0, 44.47999954223633]
['APCX', 287.0, 0.6499999761581421]
['APD', 0.0, 309.2099914550781]
['APDN', 935.0, 0.20000000298023224]
['APEI', 12.0, 15.130000114440918]
['APG', 5.0, 35.34000015258789]
['APH', 2.0, 67.86000061035156]
['API', 66.0, 2.799999952316284]
['APLE', 12.0, 14.680000305175781]
['APLS', 6.0, 27.979999542236328]
['APLT', 20.0, 9.09000015258789]
['APM', 128.0, 1.4529999494552612]
['APO', 1.0, 141.0]
['APOG', 2.0, 75.80000305175781]
['APP', 1.0, 163.52999877929688]
['APPF', 0.0, 208.52000427246094]
['APPN', 5.0, 36.630001068115234]
['APPS', 59.0, 3.1600000858306885]
['APRE', 47.0, 3.9200000762939453]
['APT', 33.0, 5.510000228881836]
['APTO', 492.0, 0.3799999952316284]
['APTV', 3.0, 56.369998931884766]
['APVO', 754.0, 0.24799999594688416]
['APWC', 110.0, 1.690000057220459]
['APYX', 157.0, 1.190000057220459]
